,Situation,Population,Clusters,Agents,Theta,Epochs,Migration,Time,Cost
271,unbalanced_small_big,5,8,5,0.007853981633974483,10,0.5,0.005221152305603027,0.4306139349937439
272,unbalanced_small_big,5,8,5,0.007853981633974483,10,0.75,0.0058088541030883786,0.5850815176963806
273,unbalanced_small_big,5,8,5,0.007853981633974483,20,0.25,0.005156826972961426,0.39189982414245605
274,unbalanced_small_big,5,8,5,0.007853981633974483,20,0.5,0.004867398738861084,0.40413111448287964
275,unbalanced_small_big,5,8,5,0.007853981633974483,20,0.75,0.004643678665161133,0.4483387768268585
276,unbalanced_small_big,5,8,5,0.007853981633974483,50,0.25,0.004814157485961914,0.5850815176963806
277,unbalanced_small_big,5,8,5,0.007853981633974483,50,0.5,0.005104317665100098,0.3827931582927704
278,unbalanced_small_big,5,8,5,0.007853981633974483,50,0.75,0.0051439332962036136,0.5850815176963806
279,unbalanced_small_big,5,8,5,0.031415926535897934,10,0.25,0.005386042594909668,0.5850815176963806
280,unbalanced_small_big,5,8,5,0.031415926535897934,10,0.5,0.0052861452102661135,0.3264648914337158
281,unbalanced_small_big,5,8,5,0.031415926535897934,10,0.75,0.0053855180740356445,0.5850815176963806
282,unbalanced_small_big,5,8,5,0.031415926535897934,20,0.25,0.005735933780670166,0.4031570553779602
283,unbalanced_small_big,5,8,5,0.031415926535897934,20,0.5,0.005834496021270752,0.34710371494293213
284,unbalanced_small_big,5,8,5,0.031415926535897934,20,0.75,0.005611979961395263,0.4171586036682129
285,unbalanced_small_big,5,8,5,0.031415926535897934,50,0.25,0.005757346153259278,0.5850815176963806
286,unbalanced_small_big,5,8,5,0.031415926535897934,50,0.5,0.005596928596496582,0.38486286997795105
287,unbalanced_small_big,5,8,5,0.031415926535897934,50,0.75,0.005479159355163574,0.5850815176963806
288,unbalanced_small_big,5,8,5,0.15707963267948966,10,0.25,0.0062866687774658205,0.5850815176963806
289,unbalanced_small_big,5,8,5,0.15707963267948966,10,0.5,0.005588436126708984,0.4785075783729553
290,unbalanced_small_big,5,8,5,0.15707963267948966,10,0.75,0.005285787582397461,0.5850815176963806
291,unbalanced_small_big,5,8,5,0.15707963267948966,20,0.25,0.005884253978729248,0.3743496835231781
292,unbalanced_small_big,5,8,5,0.15707963267948966,20,0.5,0.0059357166290283205,0.4524548649787903
293,unbalanced_small_big,5,8,5,0.15707963267948966,20,0.75,0.005686843395233154,0.41090503334999084
294,unbalanced_small_big,5,8,5,0.15707963267948966,50,0.25,0.006143579483032227,0.5850815176963806
295,unbalanced_small_big,5,8,5,0.15707963267948966,50,0.5,0.005745310783386231,0.4099734425544739
296,unbalanced_small_big,5,8,5,0.15707963267948966,50,0.75,0.005685501098632813,0.5850815176963806
297,unbalanced_small_big,10,8,5,0.007853981633974483,10,0.25,0.009477758407592773,0.5850815176963806
298,unbalanced_small_big,10,8,5,0.007853981633974483,10,0.5,0.009677672386169433,0.37006187438964844
299,unbalanced_small_big,10,8,5,0.007853981633974483,10,0.75,0.009574294090270996,0.5850815176963806
300,unbalanced_small_big,10,8,5,0.007853981633974483,20,0.25,0.009474623203277587,0.3979460597038269
301,unbalanced_small_big,10,8,5,0.007853981633974483,20,0.5,0.009484124183654786,0.4592222571372986
302,unbalanced_small_big,10,8,5,0.007853981633974483,20,0.75,0.010132253170013428,0.45013049244880676
303,unbalanced_small_big,10,8,5,0.007853981633974483,50,0.25,0.01021632194519043,0.5850815176963806
304,unbalanced_small_big,10,8,5,0.007853981633974483,50,0.5,0.011602129936218262,0.3489048480987549
305,unbalanced_small_big,10,8,5,0.007853981633974483,50,0.75,0.010227255821228028,0.5850815176963806
306,unbalanced_small_big,10,8,5,0.031415926535897934,10,0.25,0.010375452041625977,0.5850815176963806
307,unbalanced_small_big,10,8,5,0.031415926535897934,10,0.5,0.010943174362182617,0.5850815176963806
308,unbalanced_small_big,10,8,5,0.031415926535897934,10,0.75,0.011771702766418457,0.5850815176963806
309,unbalanced_small_big,10,8,5,0.031415926535897934,20,0.25,0.010254442691802979,0.43812131881713867
310,unbalanced_small_big,10,8,5,0.031415926535897934,20,0.5,0.010132241249084472,0.3311850428581238
311,unbalanced_small_big,10,8,5,0.031415926535897934,20,0.75,0.010368001461029053,0.4663031995296478
312,unbalanced_small_big,10,8,5,0.031415926535897934,50,0.25,0.012348027229309081,0.5850815176963806
313,unbalanced_small_big,10,8,5,0.031415926535897934,50,0.5,0.01161353588104248,0.3838571310043335
314,unbalanced_small_big,10,8,5,0.031415926535897934,50,0.75,0.010167341232299804,0.5850815176963806
315,unbalanced_small_big,10,8,5,0.15707963267948966,10,0.25,0.010499668121337891,0.5850815176963806
316,unbalanced_small_big,10,8,5,0.15707963267948966,10,0.5,0.009768962860107422,0.44226571917533875
317,unbalanced_small_big,10,8,5,0.15707963267948966,10,0.75,0.009557819366455078,0.5850815176963806
318,unbalanced_small_big,10,8,5,0.15707963267948966,20,0.25,0.010375845432281493,0.35773730278015137
319,unbalanced_small_big,10,8,5,0.15707963267948966,20,0.5,0.010670983791351318,0.4041593074798584
320,unbalanced_small_big,10,8,5,0.15707963267948966,20,0.75,0.01029653549194336,0.46838849782943726
321,unbalanced_small_big,10,8,5,0.15707963267948966,50,0.25,0.010717010498046875,0.5850815176963806
322,unbalanced_small_big,10,8,5,0.15707963267948966,50,0.5,0.010013437271118164,0.4048319458961487
323,unbalanced_small_big,10,8,5,0.15707963267948966,50,0.75,0.0108394193649292,0.5850815176963806
324,balanced,2,10,10,0.007853981633974483,10,0.25,0.004345536231994629,1.3792269229888916
325,balanced,2,10,10,0.007853981633974483,10,0.5,0.004881620407104492,1.1386380195617676
326,balanced,2,10,10,0.007853981633974483,10,0.75,0.004036998748779297,1.3792269229888916
327,balanced,2,10,10,0.007853981633974483,20,0.25,0.004476189613342285,0.9960616827011108
328,balanced,2,10,10,0.007853981633974483,20,0.5,0.0038660526275634765,1.092284917831421
329,balanced,2,10,10,0.007853981633974483,20,0.75,0.0042689919471740724,1.0493566989898682
330,balanced,2,10,10,0.007853981633974483,50,0.25,0.0043634939193725585,1.3792269229888916
331,balanced,2,10,10,0.007853981633974483,50,0.5,0.004204058647155761,1.0635638236999512
332,balanced,2,10,10,0.007853981633974483,50,0.75,0.00414546012878418,1.3792269229888916
333,balanced,2,10,10,0.031415926535897934,10,0.25,0.003906679153442383,1.3792269229888916
334,balanced,2,10,10,0.031415926535897934,10,0.5,0.004764699935913086,0.9201995730400085
335,balanced,2,10,10,0.031415926535897934,10,0.75,0.004491376876831055,1.3792269229888916
336,balanced,2,10,10,0.031415926535897934,20,0.25,0.004544365406036377,1.10719895362854
337,balanced,2,10,10,0.031415926535897934,20,0.5,0.004580640792846679,1.1353654861450195
338,balanced,2,10,10,0.031415926535897934,20,0.75,0.005455338954925537,1.0098401308059692
339,balanced,2,10,10,0.031415926535897934,50,0.25,0.006664247512817383,1.3792269229888916
340,balanced,2,10,10,0.031415926535897934,50,0.5,0.007224225997924804,0.9315887689590454
341,balanced,2,10,10,0.031415926535897934,50,0.75,0.005835199356079101,1.3792269229888916
342,balanced,2,10,10,0.15707963267948966,10,0.25,0.005496311187744141,1.3792269229888916
343,balanced,2,10,10,0.15707963267948966,10,0.5,0.005405020713806152,1.225663185119629
344,balanced,2,10,10,0.15707963267948966,10,0.75,0.005422568321228028,1.3792269229888916
345,balanced,2,10,10,0.15707963267948966,20,0.25,0.005191624164581299,0.9833685159683228
346,balanced,2,10,10,0.15707963267948966,20,0.5,0.0045912742614746095,0.9102045893669128
347,balanced,2,10,10,0.15707963267948966,20,0.75,0.004304754734039307,0.9479745030403137
348,balanced,2,10,10,0.15707963267948966,50,0.25,0.029326930046081542,1.3792269229888916
349,balanced,2,10,10,0.15707963267948966,50,0.5,0.006642270088195801,0.9686878323554993
350,balanced,2,10,10,0.15707963267948966,50,0.75,0.010035228729248048,1.3792269229888916
351,balanced,5,10,10,0.007853981633974483,10,0.25,0.010822653770446777,1.3792269229888916
352,balanced,5,10,10,0.007853981633974483,10,0.5,0.010874223709106446,1.2759031057357788
353,balanced,5,10,10,0.007853981633974483,10,0.75,0.011269760131835938,1.3792269229888916
354,balanced,5,10,10,0.007853981633974483,20,0.25,0.010768961906433106,0.9638010263442993
355,balanced,5,10,10,0.007853981633974483,20,0.5,0.0108056902885437,0.9159978628158569
356,balanced,5,10,10,0.007853981633974483,20,0.75,0.011730003356933593,1.1011101007461548
357,balanced,5,10,10,0.007853981633974483,50,0.25,0.010945672988891602,1.3792269229888916
358,balanced,5,10,10,0.007853981633974483,50,0.5,0.013609328269958497,1.0832775831222534
359,balanced,5,10,10,0.007853981633974483,50,0.75,0.011276178359985352,1.3792269229888916
360,balanced,5,10,10,0.031415926535897934,10,0.25,0.010672521591186524,1.3792269229888916
361,balanced,5,10,10,0.031415926535897934,10,0.5,0.01072547435760498,1.095210313796997
362,balanced,5,10,10,0.031415926535897934,10,0.75,0.01029953956604004,1.3792269229888916
363,balanced,5,10,10,0.031415926535897934,20,0.25,0.01089709997177124,1.0222477912902832
364,balanced,5,10,10,0.031415926535897934,20,0.5,0.010218930244445801,1.0640331506729126
365,balanced,5,10,10,0.031415926535897934,20,0.75,0.010223937034606934,1.1942800283432007
366,balanced,5,10,10,0.031415926535897934,50,0.25,0.010275845527648925,1.3792269229888916
367,balanced,5,10,10,0.031415926535897934,50,0.5,0.012087454795837402,1.1130423545837402
368,balanced,5,10,10,0.031415926535897934,50,0.75,0.011247477531433105,1.3792269229888916
369,balanced,5,10,10,0.15707963267948966,10,0.25,0.009524154663085937,1.3792269229888916
370,balanced,5,10,10,0.15707963267948966,10,0.5,0.010714578628540038,1.0844495296478271
371,balanced,5,10,10,0.15707963267948966,10,0.75,0.01127328872680664,1.3792269229888916
372,balanced,5,10,10,0.15707963267948966,20,0.25,0.010655391216278075,1.0137275457382202
373,balanced,5,10,10,0.15707963267948966,20,0.5,0.010619652271270753,1.0718698501586914
374,balanced,5,10,10,0.15707963267948966,20,0.75,0.010589277744293213,1.1008021831512451
375,balanced,5,10,10,0.15707963267948966,50,0.25,0.09026800155639648,1.3792269229888916
376,balanced,5,10,10,0.15707963267948966,50,0.5,0.013296151161193847,0.9809737205505371
377,balanced,5,10,10,0.15707963267948966,50,0.75,0.0704094123840332,1.3792269229888916
378,balanced,10,10,10,0.007853981633974483,10,0.25,0.019253802299499512,1.3792269229888916
379,balanced,10,10,10,0.007853981633974483,10,0.5,0.01845417022705078,0.9169492125511169
380,balanced,10,10,10,0.007853981633974483,10,0.75,0.018849515914916994,1.3792269229888916
381,balanced,10,10,10,0.007853981633974483,20,0.25,0.019100666046142578,1.1355621814727783
382,balanced,10,10,10,0.007853981633974483,20,0.5,0.020196640491485597,1.0378175973892212
383,balanced,10,10,10,0.007853981633974483,20,0.75,0.020331943035125734,1.1151336431503296
384,balanced,10,10,10,0.007853981633974483,50,0.25,0.02092300891876221,1.3792269229888916
385,balanced,10,10,10,0.007853981633974483,50,0.5,0.020064144134521483,0.9933141469955444
386,balanced,10,10,10,0.007853981633974483,50,0.75,0.018851003646850585,1.3792269229888916
387,balanced,10,10,10,0.031415926535897934,10,0.25,0.01823265552520752,1.3792269229888916
388,balanced,10,10,10,0.031415926535897934,10,0.5,0.018871641159057616,1.202906608581543
389,balanced,10,10,10,0.031415926535897934,10,0.75,0.0192812442779541,1.3792269229888916
390,balanced,10,10,10,0.031415926535897934,20,0.25,0.01843438148498535,1.0019441843032837
391,balanced,10,10,10,0.031415926535897934,20,0.5,0.018798327445983885,0.9988128542900085
392,balanced,10,10,10,0.031415926535897934,20,0.75,0.021442890167236328,1.0991570949554443
393,balanced,10,10,10,0.031415926535897934,50,0.25,0.02097534656524658,1.3792269229888916
394,balanced,10,10,10,0.031415926535897934,50,0.5,0.020712976455688478,1.0728996992111206
395,balanced,10,10,10,0.031415926535897934,50,0.75,0.02040499210357666,1.3792269229888916
396,balanced,10,10,10,0.15707963267948966,10,0.25,0.020197749137878418,1.3792269229888916
397,balanced,10,10,10,0.15707963267948966,10,0.5,0.021041131019592284,0.919375479221344
398,balanced,10,10,10,0.15707963267948966,10,0.75,0.019901108741760255,1.3792269229888916
399,balanced,10,10,10,0.15707963267948966,20,0.25,0.02014918327331543,1.0668561458587646
400,balanced,10,10,10,0.15707963267948966,20,0.5,0.022909533977508546,1.1090625524520874
401,balanced,10,10,10,0.15707963267948966,20,0.75,0.023833763599395753,1.1835236549377441
402,balanced,10,10,10,0.15707963267948966,50,0.25,0.05803932189941406,1.3792269229888916
403,balanced,10,10,10,0.15707963267948966,50,0.5,0.06910244464874267,1.116460919380188
404,balanced,10,10,10,0.15707963267948966,50,0.75,0.22273105144500732,1.3792269229888916
